design_id,split,family,task_id,seed,policy,verify_enabled,status,solved,accounted_cost_usd,provider_reported_cost_usd,conservative_reserve_usd,elapsed_s,tool_calls,attempts,model_events,provider_retries,tokens_complete,known_tokens,unknown_token_upper_bound,hidden_passed,hidden_total,public_passed,public_total,verification_calls,verification_elapsed_s,caught_supplemental_failures,supplemental_grader_disagreement,supplemental_grader_disagreement_direction,success_after_repair,regressions_introduced,unnecessary_edits
101:interpolation-repair-2:static_router:verify-1,test,interpolation,interpolation-repair-2,101,static_router,1,completed,1,0.000117,0.000117,0,7.37873,4,1,1,0,1,1450,0,5,5,2,2,1,0.502254,0,0,,0,0,1
101:interpolation-repair-3:static_router:verify-0,test,interpolation,interpolation-repair-3,101,static_router,0,completed,1,0.000104,0.000104,0,7.616442,3,1,1,0,1,1348,0,5,5,2,2,0,0,0,unknown,,0,0,1
101:interpolation-repair-3:static_router:verify-1,test,interpolation,interpolation-repair-3,101,static_router,1,completed,1,0.000105,0.000105,0,8.238032,4,1,1,0,1,1354,0,5,5,2,2,1,0.50537,0,0,,0,0,1
101:tabular_join-repair-1:static_router:verify-0,test,tabular_join,tabular_join-repair-1,101,static_router,0,completed,1,0.000108,0.000108,0,7.372064,3,1,1,0,1,1398,0,4,4,2,2,0,0,0,unknown,,0,0,1
101:tabular_join-repair-1:static_router:verify-1,test,tabular_join,tabular_join-repair-1,101,static_router,1,completed,1,9.9e-05,9.9e-05,0,7.170065,4,1,1,0,1,1331,0,4,4,2,2,1,0.452758,0,0,,0,0,1
101:tabular_join-repair-2:static_router:verify-0,test,tabular_join,tabular_join-repair-2,101,static_router,0,completed,1,9.9e-05,9.9e-05,0,5.122868,3,1,1,0,1,1358,0,4,4,2,2,0,0,0,unknown,,0,0,1
101:tabular_join-repair-2:static_router:verify-1,test,tabular_join,tabular_join-repair-2,101,static_router,1,completed,1,9.7e-05,9.7e-05,0,7.135987,4,1,1,0,1,1339,0,4,4,2,2,1,0.452112,0,0,,0,0,1
101:tabular_join-repair-3:static_router:verify-0,test,tabular_join,tabular_join-repair-3,101,static_router,0,completed,1,0.000102,0.000102,0,4.745946,3,1,1,0,1,1365,0,4,4,2,2,0,0,0,unknown,,0,0,1
101:tabular_join-repair-3:static_router:verify-1,test,tabular_join,tabular_join-repair-3,101,static_router,1,completed,1,0.000109,0.000109,0,6.557411,4,1,1,0,1,1423,0,4,4,2,2,1,0.451425,0,0,,0,0,1
31:apportionment-repair-1:strong_only:verify-0,test,apportionment,apportionment-repair-1,31,strong_only,0,completed,1,0.000124,0.000124,0,19.332007,3,1,1,0,1,1393,0,5,5,2,2,0,0,0,unknown,,0,0,0
31:apportionment-repair-1:strong_only:verify-1,test,apportionment,apportionment-repair-1,31,strong_only,1,completed,1,0.00136,0.000123,0.001237,49.387895,4,2,2,1,0,1383,8349,5,5,2,2,1,0.504291,0,0,,1,0,0
31:apportionment-repair-2:strong_only:verify-0,test,apportionment,apportionment-repair-2,31,strong_only,0,completed,1,0.001386,0.000148,0.0012380000000000002,50.481487,3,2,2,1,0,1532,8363,5,5,2,2,0,0,0,unknown,,1,0,1
31:apportionment-repair-2:strong_only:verify-1,test,apportionment,apportionment-repair-2,31,strong_only,1,completed,1,0.000146,0.000146,0,17.284233,4,1,1,0,1,1524,0,5,5,2,2,1,0.4023,0,0,,0,0,1
31:apportionment-repair-3:strong_only:verify-0,test,apportionment,apportionment-repair-3,31,strong_only,0,completed,1,0.000108,0.000108,0,16.187887,3,1,1,0,1,1295,0,5,5,2,2,0,0,0,unknown,,0,0,0
31:apportionment-repair-3:strong_only:verify-1,test,apportionment,apportionment-repair-3,31,strong_only,1,completed,1,0.00011,0.00011,0,17.112936,4,1,1,0,1,1311,0,5,5,2,2,1,0.502919,0,0,,0,0,0
31:edit_distance-repair-1:strong_only:verify-0,test,edit_distance,edit_distance-repair-1,31,strong_only,0,completed,1,0.000118,0.000118,0,15.744544,3,1,1,0,1,1384,0,6,6,2,2,0,0,0,unknown,,0,0,0
31:edit_distance-repair-1:strong_only:verify-1,test,edit_distance,edit_distance-repair-1,31,strong_only,1,completed,1,0.000176,0.000176,0,20.175672,4,1,1,0,1,1728,0,6,6,2,2,1,0.452813,0,0,,0,0,1
31:edit_distance-repair-2:strong_only:verify-0,test,edit_distance,edit_distance-repair-2,31,strong_only,0,completed,1,0.00012,0.00012,0,14.46481,3,1,1,0,1,1395,0,6,6,2,2,0,0,0,unknown,,0,0,0
31:edit_distance-repair-2:strong_only:verify-1,test,edit_distance,edit_distance-repair-2,31,strong_only,1,completed,1,0.00011,0.00011,0,13.707255,4,1,1,0,1,1337,0,6,6,2,2,1,0.455005,0,0,,0,0,0
31:edit_distance-repair-3:strong_only:verify-0,test,edit_distance,edit_distance-repair-3,31,strong_only,0,completed,1,0.000137,0.000137,0,17.367516,3,1,1,0,1,1487,0,6,6,2,2,0,0,0,unknown,,0,0,0
31:edit_distance-repair-3:strong_only:verify-1,test,edit_distance,edit_distance-repair-3,31,strong_only,1,completed,1,0.000118,0.000118,0,25.27777,4,1,1,0,1,1377,0,6,6,2,2,1,0.454839,0,0,,0,0,0
31:expression_engine-repair-1:strong_only:verify-0,test,expression_engine,expression_engine-repair-1,31,strong_only,0,completed,1,0.000137,0.000137,0,19.035841,3,1,1,0,1,1472,0,6,6,3,3,0,0,0,unknown,,0,0,1
31:expression_engine-repair-1:strong_only:verify-1,test,expression_engine,expression_engine-repair-1,31,strong_only,1,completed,1,0.000129,0.000129,0,31.889536,4,1,1,0,1,1423,0,6,6,3,3,1,0.453048,0,0,,0,0,1
31:expression_engine-repair-2:strong_only:verify-0,test,expression_engine,expression_engine-repair-2,31,strong_only,0,completed,1,0.000114,0.000114,0,14.376942,3,1,1,0,1,1334,0,6,6,3,3,0,0,0,unknown,,0,0,1
31:expression_engine-repair-2:strong_only:verify-1,test,expression_engine,expression_engine-repair-2,31,strong_only,1,completed,1,0.000144,0.000144,0,20.358472,4,1,1,0,1,1514,0,6,6,3,3,1,0.453133,0,0,,0,0,1
31:expression_engine-repair-3:strong_only:verify-0,test,expression_engine,expression_engine-repair-3,31,strong_only,0,completed,1,9.6e-05,9.6e-05,0,12.121018,3,1,1,0,1,1228,0,6,6,3,3,0,0,0,unknown,,0,0,0
31:expression_engine-repair-3:strong_only:verify-1,test,expression_engine,expression_engine-repair-3,31,strong_only,1,completed,1,0.000101,0.000101,0,12.333979,4,1,1,0,1,1256,0,6,6,3,3,1,0.503809,0,0,,0,0,0
31:graph_dependencies-repair-1:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-1,31,strong_only,0,completed,1,0.000166,0.000166,0,13.363676,4,2,2,0,1,2391,0,5,5,3,3,0,0,0,unknown,,1,0,0
31:graph_dependencies-repair-1:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-1,31,strong_only,1,completed,1,0.000106,0.000106,0,14.506962,4,1,1,0,1,1309,0,5,5,3,3,1,0.452444,0,0,,0,0,0
31:graph_dependencies-repair-2:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-2,31,strong_only,0,completed,1,7.6e-05,7.6e-05,0,12.808411,3,1,1,0,1,1136,0,5,5,3,3,0,0,0,unknown,,0,0,0
31:graph_dependencies-repair-2:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-2,31,strong_only,1,completed,1,7.5e-05,7.5e-05,0,12.340088,4,1,1,0,1,1129,0,5,5,3,3,1,1.430077,0,0,,0,0,0
31:graph_dependencies-repair-3:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-3,31,strong_only,0,completed,1,8.3e-05,8.3e-05,0,15.562958,3,1,1,0,1,1173,0,5,5,3,3,0,0,0,unknown,,0,0,0
31:graph_dependencies-repair-3:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-3,31,strong_only,1,completed,1,8.5e-05,8.5e-05,0,15.61462,4,1,1,0,1,1185,0,5,5,3,3,1,0.710498,0,0,,0,0,0
31:interpolation-repair-1:strong_only:verify-0,test,interpolation,interpolation-repair-1,31,strong_only,0,completed,0,0.000155,0.000155,0,19.270203,3,1,1,0,1,1498,0,4,5,2,2,0,0,0,unknown,,0,0,1
31:interpolation-repair-1:strong_only:verify-1,test,interpolation,interpolation-repair-1,31,strong_only,1,completed,1,0.000166,0.000166,0,32.931867,4,1,1,0,1,1563,0,5,5,2,2,1,0.503932,0,0,,0,0,1
31:interpolation-repair-2:strong_only:verify-0,test,interpolation,interpolation-repair-2,31,strong_only,0,completed,1,0.000112,0.000112,0,19.591084,3,1,1,0,1,1256,0,5,5,2,2,0,0,0,unknown,,0,0,0
31:interpolation-repair-2:strong_only:verify-1,test,interpolation,interpolation-repair-2,31,strong_only,1,completed,1,9.3e-05,9.3e-05,0,20.014943,4,1,1,0,1,1144,0,5,5,2,2,1,0.503835,0,0,,0,0,0
31:interpolation-repair-3:strong_only:verify-0,test,interpolation,interpolation-repair-3,31,strong_only,0,completed,0,9.5e-05,9.5e-05,0,11.593132,3,1,1,0,1,1148,0,4,5,2,2,0,0,0,unknown,,0,0,0
31:interpolation-repair-3:strong_only:verify-1,test,interpolation,interpolation-repair-3,31,strong_only,1,completed,1,8.8e-05,8.8e-05,0,12.585375,4,1,1,0,1,1108,0,5,5,2,2,1,0.502998,0,0,,0,0,0
31:tabular_join-repair-1:strong_only:verify-0,test,tabular_join,tabular_join-repair-1,31,strong_only,0,completed,1,0.000115,0.000115,0,14.093227,3,1,1,0,1,1294,0,4,4,2,2,0,0,0,unknown,,0,0,0
31:tabular_join-repair-1:strong_only:verify-1,test,tabular_join,tabular_join-repair-1,31,strong_only,1,completed,1,0.000143,0.000143,0,12.990014,4,1,1,0,1,1461,0,4,4,2,2,1,0.450969,0,0,,0,0,1
31:tabular_join-repair-2:strong_only:verify-0,test,tabular_join,tabular_join-repair-2,31,strong_only,0,completed,1,0.001356,0.000123,0.001233,54.946381,3,2,2,1,0,1365,8261,4,4,2,2,0,0,0,unknown,,1,0,1
31:tabular_join-repair-2:strong_only:verify-1,test,tabular_join,tabular_join-repair-2,31,strong_only,1,completed,1,0.000142,0.000142,0,20.948517,4,1,1,0,1,1477,0,4,4,2,2,1,0.502315,0,0,,0,0,1
31:tabular_join-repair-3:strong_only:verify-0,test,tabular_join,tabular_join-repair-3,31,strong_only,0,completed,1,0.000142,0.000142,0,20.984231,3,1,1,0,1,1467,0,4,4,2,2,0,0,0,unknown,,0,0,1
31:tabular_join-repair-3:strong_only:verify-1,test,tabular_join,tabular_join-repair-3,31,strong_only,1,completed,1,0.000123,0.000123,0,25.08014,4,1,1,0,1,1353,0,4,4,2,2,1,0.502626,0,0,,0,0,1
47:apportionment-repair-1:strong_only:verify-0,test,apportionment,apportionment-repair-1,47,strong_only,0,completed,1,0.00012,0.00012,0,16.4079,3,1,1,0,1,1371,0,5,5,2,2,0,0,0,unknown,,0,0,0
47:apportionment-repair-1:strong_only:verify-1,test,apportionment,apportionment-repair-1,47,strong_only,1,completed,1,0.000124,0.000124,0,20.623508,4,1,1,0,1,1392,0,5,5,2,2,1,0.454092,0,0,,0,0,0
47:apportionment-repair-2:strong_only:verify-0,test,apportionment,apportionment-repair-2,47,strong_only,0,completed,1,0.001392,0.000154,0.001238,50.076529,3,2,2,1,0,1567,8363,5,5,2,2,0,0,0,unknown,,1,0,1
47:apportionment-repair-2:strong_only:verify-1,test,apportionment,apportionment-repair-2,47,strong_only,1,completed,1,0.000156,0.000156,0,19.866842,4,1,1,0,1,1583,0,5,5,2,2,1,0.505016,0,0,,0,0,1
47:apportionment-repair-3:strong_only:verify-0,test,apportionment,apportionment-repair-3,47,strong_only,0,completed,1,0.000151,0.000151,0,36.254979,3,1,1,0,1,1548,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:apportionment-repair-3:strong_only:verify-1,test,apportionment,apportionment-repair-3,47,strong_only,1,completed,1,0.000103,0.000103,0,14.373245,4,1,1,0,1,1265,0,5,5,2,2,1,0.452878,0,0,,0,0,0
47:edit_distance-repair-1:strong_only:verify-0,test,edit_distance,edit_distance-repair-1,47,strong_only,0,completed,1,0.000157,0.000157,0,13.433906,3,1,1,0,1,1613,0,6,6,2,2,0,0,0,unknown,,0,0,1
47:edit_distance-repair-1:strong_only:verify-1,test,edit_distance,edit_distance-repair-1,47,strong_only,1,completed,1,0.000123,0.000123,0,11.51903,4,1,1,0,1,1415,0,6,6,2,2,1,0.50421,0,0,,0,0,0
47:edit_distance-repair-2:strong_only:verify-0,test,edit_distance,edit_distance-repair-2,47,strong_only,0,completed,1,0.000123,0.000123,0,11.019176,3,1,1,0,1,1412,0,6,6,2,2,0,0,0,unknown,,0,0,0
47:edit_distance-repair-2:strong_only:verify-1,test,edit_distance,edit_distance-repair-2,47,strong_only,1,completed,1,0.0001,0.0001,0,24.824532,4,1,1,0,1,1276,0,6,6,2,2,1,0.454405,0,0,,0,0,0
47:edit_distance-repair-3:strong_only:verify-0,test,edit_distance,edit_distance-repair-3,47,strong_only,0,completed,1,0.000208,0.000208,0,21.272092,4,2,2,0,1,2682,0,6,6,2,2,0,0,0,unknown,,1,0,1
47:edit_distance-repair-3:strong_only:verify-1,test,edit_distance,edit_distance-repair-3,47,strong_only,1,completed,1,0.000121,0.000121,0,15.713016,4,1,1,0,1,1392,0,6,6,2,2,1,0.45237,0,0,,0,0,0
47:expression_engine-repair-1:strong_only:verify-0,test,expression_engine,expression_engine-repair-1,47,strong_only,0,completed,1,0.000121,0.000121,0,12.293051,3,1,1,0,1,1377,0,6,6,3,3,0,0,0,unknown,,0,0,1
47:expression_engine-repair-1:strong_only:verify-1,test,expression_engine,expression_engine-repair-1,47,strong_only,1,completed,1,0.000136,0.000136,0,19.004991,4,1,1,0,1,1467,0,6,6,3,3,1,0.503359,0,0,,0,0,1
47:expression_engine-repair-2:strong_only:verify-0,test,expression_engine,expression_engine-repair-2,47,strong_only,0,completed,1,0.000141,0.000141,0,18.484545,3,1,1,0,1,1493,0,6,6,3,3,0,0,0,unknown,,0,0,1
47:expression_engine-repair-2:strong_only:verify-1,test,expression_engine,expression_engine-repair-2,47,strong_only,1,completed,1,0.000141,0.000141,0,19.37184,4,1,1,0,1,1492,0,6,6,3,3,1,0.452281,0,0,,0,0,1
47:expression_engine-repair-3:strong_only:verify-0,test,expression_engine,expression_engine-repair-3,47,strong_only,0,completed,1,9.8e-05,9.8e-05,0,15.740349,3,1,1,0,1,1237,0,6,6,3,3,0,0,0,unknown,,0,0,0
47:expression_engine-repair-3:strong_only:verify-1,test,expression_engine,expression_engine-repair-3,47,strong_only,1,completed,1,0.00012,0.00012,0,18.86854,4,1,1,0,1,1368,0,6,6,3,3,1,1.689186,0,0,,0,0,0
47:graph_dependencies-repair-1:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-1,47,strong_only,0,completed,1,9.8e-05,9.8e-05,0,11.613493,3,1,1,0,1,1263,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:graph_dependencies-repair-1:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-1,47,strong_only,1,completed,1,0.000129,0.000129,0,11.173274,4,1,1,0,1,1441,0,5,5,3,3,1,0.554316,0,0,,0,0,1
47:graph_dependencies-repair-2:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-2,47,strong_only,0,completed,1,7.9e-05,7.9e-05,0,9.037296,3,1,1,0,1,1155,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:graph_dependencies-repair-2:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-2,47,strong_only,1,completed,1,8e-05,8e-05,0,7.63735,4,1,1,0,1,1159,0,5,5,3,3,1,0.556494,0,0,,0,0,0
47:graph_dependencies-repair-3:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-3,47,strong_only,0,completed,1,7.8e-05,7.8e-05,0,11.375006,3,1,1,0,1,1143,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:graph_dependencies-repair-3:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-3,47,strong_only,1,completed,1,0.001332,8.4e-05,0.001248,41.749246,4,2,2,1,0,1177,8569,5,5,3,3,1,0.659931,0,0,,1,0,0
47:interpolation-repair-1:strong_only:verify-0,test,interpolation,interpolation-repair-1,47,strong_only,0,completed,1,0.000126,0.000126,0,17.035278,3,1,1,0,1,1330,0,5,5,2,2,0,0,0,unknown,,0,0,0
47:interpolation-repair-1:strong_only:verify-1,test,interpolation,interpolation-repair-1,47,strong_only,1,completed,0,0.000158,0.000158,0,22.175485,4,1,1,0,1,1516,0,4,5,2,2,1,0.554456,0,1,missed_failure,0,0,1
47:interpolation-repair-2:strong_only:verify-0,test,interpolation,interpolation-repair-2,47,strong_only,0,completed,1,0.000101,0.000101,0,16.715052,3,1,1,0,1,1189,0,5,5,2,2,0,0,0,unknown,,0,0,0
47:interpolation-repair-2:strong_only:verify-1,test,interpolation,interpolation-repair-2,47,strong_only,1,completed,0,0.000158,0.000158,0,25.435603,4,1,1,0,1,1525,0,4,5,2,2,1,0.452682,0,1,missed_failure,0,0,1
47:interpolation-repair-3:strong_only:verify-0,test,interpolation,interpolation-repair-3,47,strong_only,0,completed,0,0.000105,0.000105,0,13.139851,3,1,1,0,1,1209,0,4,5,2,2,0,0,0,unknown,,0,0,0
47:interpolation-repair-3:strong_only:verify-1,test,interpolation,interpolation-repair-3,47,strong_only,1,completed,0,0.000112,0.000112,0,18.250002,4,1,1,0,1,1252,0,4,5,2,2,1,0.503664,0,1,missed_failure,0,0,0
47:tabular_join-repair-1:strong_only:verify-0,test,tabular_join,tabular_join-repair-1,47,strong_only,0,completed,1,0.000125,0.000125,0,19.643774,3,1,1,0,1,1354,0,4,4,2,2,0,0,0,unknown,,0,0,0
47:tabular_join-repair-1:strong_only:verify-1,test,tabular_join,tabular_join-repair-1,47,strong_only,1,completed,1,0.000107,0.000107,0,17.989084,4,1,1,0,1,1248,0,4,4,2,2,1,0.45122,0,0,,0,0,0
47:tabular_join-repair-2:strong_only:verify-0,test,tabular_join,tabular_join-repair-2,47,strong_only,0,completed,1,0.001369,0.000136,0.001233,52.261578,3,2,2,1,0,1439,8261,4,4,2,2,0,0,0,unknown,,1,0,1
47:tabular_join-repair-2:strong_only:verify-1,test,tabular_join,tabular_join-repair-2,47,strong_only,1,completed,1,0.000136,0.000136,0,18.268553,4,1,1,0,1,1445,0,4,4,2,2,1,0.452466,0,0,,0,0,1
47:tabular_join-repair-3:strong_only:verify-0,test,tabular_join,tabular_join-repair-3,47,strong_only,0,completed,1,0.000133,0.000133,0,20.231061,3,1,1,0,1,1412,0,4,4,2,2,0,0,0,unknown,,0,0,1
47:tabular_join-repair-3:strong_only:verify-1,test,tabular_join,tabular_join-repair-3,47,strong_only,1,completed,1,0.00016,0.00015999999999999999,2.710505431213761e-20,16.345657,5,2,2,0,1,2350,0,4,4,2,2,1,0.502363,0,0,,1,0,0
73:apportionment-repair-1:strong_only:verify-0,test,apportionment,apportionment-repair-1,73,strong_only,0,completed,1,0.000124,0.000124,0,16.183272,3,1,1,0,1,1391,0,5,5,2,2,0,0,0,unknown,,0,0,0
73:apportionment-repair-1:strong_only:verify-1,test,apportionment,apportionment-repair-1,73,strong_only,1,completed,1,0.000114,0.000114,0,14.354029,4,1,1,0,1,1332,0,5,5,2,2,1,0.503428,0,0,,0,0,0
73:apportionment-repair-2:strong_only:verify-0,test,apportionment,apportionment-repair-2,73,strong_only,0,completed,1,0.000151,0.000151,0,14.434324,3,1,1,0,1,1554,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:apportionment-repair-2:strong_only:verify-1,test,apportionment,apportionment-repair-2,73,strong_only,1,completed,1,0.000157,0.000157,0,20.242176,4,1,1,0,1,1592,0,5,5,2,2,1,0.503275,0,0,,0,0,1
73:apportionment-repair-3:strong_only:verify-0,test,apportionment,apportionment-repair-3,73,strong_only,0,completed,1,0.000103,0.000103,0,13.889956,3,1,1,0,1,1268,0,5,5,2,2,0,0,0,unknown,,0,0,0
73:apportionment-repair-3:strong_only:verify-1,test,apportionment,apportionment-repair-3,73,strong_only,1,completed,1,9.1e-05,9.1e-05,0,9.0881,4,1,1,0,1,1197,0,5,5,2,2,1,0.453551,0,0,,0,0,0
73:edit_distance-repair-1:strong_only:verify-0,test,edit_distance,edit_distance-repair-1,73,strong_only,0,completed,1,0.00016,0.00016,0,17.624956,3,1,1,0,1,1634,0,6,6,2,2,0,0,0,unknown,,0,0,1
73:edit_distance-repair-1:strong_only:verify-1,test,edit_distance,edit_distance-repair-1,73,strong_only,1,completed,1,0.000173,0.000173,0,13.141124,4,1,1,0,1,1710,0,6,6,2,2,1,0.453425,0,0,,0,0,1
73:edit_distance-repair-2:strong_only:verify-0,test,edit_distance,edit_distance-repair-2,73,strong_only,0,completed,1,0.000124,0.000124,0,12.646977,3,1,1,0,1,1422,0,6,6,2,2,0,0,0,unknown,,0,0,0
73:edit_distance-repair-2:strong_only:verify-1,test,edit_distance,edit_distance-repair-2,73,strong_only,1,completed,1,0.000114,0.000114,0,11.864404,4,1,1,0,1,1364,0,6,6,2,2,1,0.5051,0,0,,0,0,0
73:edit_distance-repair-3:strong_only:verify-0,test,edit_distance,edit_distance-repair-3,73,strong_only,0,completed,1,0.000187,0.000187,0,14.924852,4,2,2,0,1,2584,0,6,6,2,2,0,0,0,unknown,,1,0,0
73:edit_distance-repair-3:strong_only:verify-1,test,edit_distance,edit_distance-repair-3,73,strong_only,1,completed,1,0.000139,0.000139,0,22.965035,4,1,1,0,1,1501,0,6,6,2,2,1,0.505041,0,0,,0,0,0
73:expression_engine-repair-1:strong_only:verify-0,test,expression_engine,expression_engine-repair-1,73,strong_only,0,completed,1,0.0001,0.0001,0,8.460628,3,1,1,0,1,1253,0,6,6,3,3,0,0,0,unknown,,0,0,0
73:expression_engine-repair-1:strong_only:verify-1,test,expression_engine,expression_engine-repair-1,73,strong_only,1,completed,1,9.1e-05,9.1e-05,0,8.929468,4,1,1,0,1,1200,0,6,6,3,3,1,0.554226,0,0,,0,0,0
73:expression_engine-repair-2:strong_only:verify-0,test,expression_engine,expression_engine-repair-2,73,strong_only,0,completed,1,0.000115,0.000115,0,12.306439,3,1,1,0,1,1341,0,6,6,3,3,0,0,0,unknown,,0,0,1
73:expression_engine-repair-2:strong_only:verify-1,test,expression_engine,expression_engine-repair-2,73,strong_only,1,completed,1,0.000147,0.000147,0,13.925493,4,1,1,0,1,1532,0,6,6,3,3,1,0.50415,0,0,,0,0,1
73:expression_engine-repair-3:strong_only:verify-0,test,expression_engine,expression_engine-repair-3,73,strong_only,0,completed,1,0.0001,0.0001,0,9.172132,3,1,1,0,1,1249,0,6,6,3,3,0,0,0,unknown,,0,0,0
73:expression_engine-repair-3:strong_only:verify-1,test,expression_engine,expression_engine-repair-3,73,strong_only,1,completed,1,9.5e-05,9.5e-05,0,9.904293,4,1,1,0,1,1222,0,6,6,3,3,1,0.556604,0,0,,0,0,0
73:graph_dependencies-repair-1:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-1,73,strong_only,0,completed,1,9.3e-05,9.3e-05,0,14.583423,3,1,1,0,1,1234,0,5,5,3,3,0,0,0,unknown,,0,0,0
73:graph_dependencies-repair-1:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-1,73,strong_only,1,completed,1,9.7e-05,9.7e-05,0,10.394076,4,1,1,0,1,1255,0,5,5,3,3,1,0.502506,0,0,,0,0,0
73:graph_dependencies-repair-2:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-2,73,strong_only,0,completed,1,0.000116,0.000116,0,8.501488,3,1,1,0,1,1369,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:graph_dependencies-repair-2:strong_only:verify-1,test,graph_dependencies,graph_dependencies-repair-2,73,strong_only,1,completed,1,8.3e-05,8.3e-05,0,11.619216,4,1,1,0,1,1178,0,5,5,3,3,1,0.503133,0,0,,0,0,0
73:graph_dependencies-repair-3:strong_only:verify-0,test,graph_dependencies,graph_dependencies-repair-3,73,strong_only,0,completed,1,7.9e-05,7.9e-05,0,10.492173,3,1,1,0,1,1149,0,5,5,3,3,0,0,0,unknown,,0,0,0
